Name,SMILES,Property
CYP1A2_0001,C\C(=C(\C#N)/C(=O)Nc1cc(Br)ccc1Br)\O,1
CYP1A2_0002,OC1=C(C(=O)C2CC2)C(=O)Nc3cc(Cl)ccc13,1
CYP1A2_0003,CCOC(=O)C1=C(O)C(=O)N(Cc2ccccc2)C1,1
CYP1A2_0004,COc1cc2C3CC[C@]4(C)[C@@H](O)CCC4C3CCc2cc1O,1
CYP1A2_0005,O=C1c2ccccc2C(=O)c3c(Nc4cc5c6ccccc6C(=O)c7ccc8c9ccc%10C(=O)c%11ccccc%11c%12cc(Nc%13cccc%14C(=O)c%15ccccc%15C(=O)c%13%14)c(c4c8c57)c9c%10%12)cccc13,1
CYP1A2_0006,COc1cccc(\C=N\C=N\c2cccc(OC)c2)c1,1
CYP1A2_0007,Clc1cccc(\C=N\C=N\c2cccc(Cl)c2)c1,1
CYP1A2_0008,O\N=C/1\[C@H]2C[C@]2(Oc3ccccc13)C(=O)Nc4ccccc4,1
CYP1A2_0009,CCOC(=O)[C@@]12C[C@@H]1\C(=N\O)\c3ccccc3O2,1
CYP1A2_0010,C\N=C(/N)\N=C(/N)\Nc1cc2ccccc2c3ccccc13,1
CYP1A2_0011,C1CCc2c(C1)c3cccc4CNCCn2c34,1
CYP1A2_0012,CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c3ncn(C(C)C)c3n1,1
CYP1A2_0013,Cc1oc2cc(NC(=O)Nc3ccnc4cccnc34)ccc2n1,1
CYP1A2_0014,CCN1C(=O)N=C(c2cccc(Cl)c2)c3ccc(CC)nc13,1
CYP1A2_0015,Clc1cc2NC(=O)[C@H]3CNCCN3c2cc1Cl,1
CYP1A2_0016,CCOC(=O)c1c(C)[nH]c2ccc3O[C@@H]4N(CCc5cc(OC)ccc45)Cc3c12,1
CYP1A2_0017,CN[C@@H]1C[C@H](c2ccc(Cl)c(Cl)c2)c3ccccc13,1
CYP1A2_0018,CCOC(=O)[C@H](C#N)[C@@H]1C(=C(N)Oc2ccc(Br)cc12)C(=O)OCC,1
CYP1A2_0019,Ic1cncc(OC[C@@H]2CCN2)c1,1
CYP1A2_0020,COc1ccc(\C=C/c2cc(OC)cc(OC)c2)c(OC)c1,1
CYP1A2_0021,CNC1=N[C@@H](N(S1)c2ccccc2)c3ccccc3,1
CYP1A2_0022,COC(=O)[C@H](NC(=O)c1cc(nc2ccccc12)c3ccccc3)c4ccccc4,1
CYP1A2_0023,C[C@@H]1Nc2ccc(Cl)cc2S(=O)(=O)N1,1
CYP1A2_0024,COc1ccc(CCCO[C@@H](Cn2ccnc2)c3ccc(OC)cc3)cc1,1
CYP1A2_0025,CC(C)NC[C@@H](O)COc1ccccc1n2cccc2,1
CYP1A2_0026,OC[C@@H](O)COc1cccc2ccccc12,1
CYP1A2_0027,C[C@@H](Cc1cccc(c1)C(F)(F)F)NCCCc2ccccc2,1
CYP1A2_0028,COC(=O)C1=C(C)NC(=C([C@@H]1C)C(=O)OCCSc2ccccc2)C,1
CYP1A2_0029,COc1cc(\C=C/C(=O)N2CCCCC2=O)cc(OC)c1OC,1
CYP1A2_0030,C[C@H]1CC[C@@H]2[C@@H](C)C(=O)O[C@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,1
CYP1A2_0031,Cc1ccc2c(c1)c3CCC[C@@H]4NCCn2c34,1
CYP1A2_0032,CCSc1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1,1
