Name,SMILES,Property
CYP2C19_0001,CN(N=O)C(=O)N[C@H]1C(O)OC(CO)[C@@H](O)[C@H]1O,1
CYP2C19_0002,COc1cc(O)c2c(O)c3C(=O)[C@@]4(O)C(=C(C(=O)N)C(=O)C[C@]4(O)[C@@H](O)c3c5C[C@@]6(C(=CCCC6(C)C)C)c1c25)O,1
CYP2C19_0003,CCCN1CCO[C@H]2[C@@H]1COc3ccc(O)cc23,1
CYP2C19_0004,C[C@@H]1O[C@H]2C3=C([C@H]1[C@@H]4[C@@H](C)OC=C5[C@H](O)[C@H]6O[C@@H]6\C(=N/OCc7ccccc7)\[C@@]245)C(=O)[C@H]8O[C@@H]8[C@H]3O,1
CYP2C19_0005,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]12C,1
CYP2C19_0006,OCC1OC(C=CC1Oc2cc(Cl)cc(Cl)c2)c3ccc4OCOc4c3,1
CYP2C19_0007,OCC1OC(\C=C/c2ccccc2)C=CC1Oc3ccc4OCOc4c3,1
CYP2C19_0008,Cc1cc(F)ccc1OC2C=CC(CC=C)OC2CO,1
CYP2C19_0009,CCOC(=O)OCC1OC(C=CC1Oc2cccc(c2)N(C)C)C#Cc3ccccc3,1
CYP2C19_0010,COc1ccc(cc1)C#CC2OC(CO)C(Oc3cc(C)cc(C)c3)C=C2,1
CYP2C19_0011,CCCCC#CC1OC(CO)C(Oc2ccc(OC)cc2)C=C1,1
CYP2C19_0012,CCOC(=O)OCC1OC([C@H](C=C1)c2cc(ccc2O)c3ccccc3)c4ccc(cc4)C(=O)C,1
CYP2C19_0013,COc1ccc(OC2C=CC(OC2CO)C#Cc3ccc(F)cc3F)cc1,1
CYP2C19_0014,CC(=O)OCC1OC(C=CC1OC(=O)C)C#Cc2ccc(F)cc2F,1
CYP2C19_0015,CN(C)c1cccc(OC2C=CC(OC2CO)C#Cc3ccccc3)c1,1
CYP2C19_0016,CC(=O)c1ccc(OC2C=CC(OC2CO)c3ccc(Cl)cc3)cc1,1
CYP2C19_0017,CCOC(=O)OCC1OC(C=CC1OC(=O)OCC)c2ccccc2,1
CYP2C19_0018,CCOC(=O)OCC1OC(C=CC1OC(=O)OCC)C#Cc2ccccc2,1
CYP2C19_0019,N#CCCN(CC#Cc1ccccc1)OCc2ccccc2,1
CYP2C19_0020,C\C=C\OC(=O)NC(c1ccccc1)[C@@]2(CCOC2=O)C(=O)C,1
CYP2C19_0021,C\C=C\OC(=O)NC(c1ccccc1)[C@@]2(CCCC2=O)C(=O)C,1
CYP2C19_0022,CCOC(=O)[C@@]1(CCCC1=O)C(NC(=O)O\C=C\C)c2ccccc2,1
CYP2C19_0023,CCOC(=O)[C@@]1(CCCC1=O)C(NC(=O)OC)c2ccccc2,1
CYP2C19_0024,COC(=O)NC(c1cccc(C)c1)[C@@]2(CCOC2=O)C(=O)C,1
CYP2C19_0025,COC(C(C)\C=C\CCO)c1ccccc1Br,1
CYP2C19_0026,COC(=O)NC(C(C(=O)C)C(=O)OCC=C)c1cccc(F)c1,1
CYP2C19_0027,COC(=O)NC(\C(=C(/C)\NCc1ccccc1)\C(=O)OC)c2ccc3ccccc3c2,1
CYP2C19_0028,CCOC(=O)[C@@]1(CCCC1=O)C(NC(=O)O\C=C\C)c2cccc(C)c2,1
CYP2C19_0029,CC12CC(C)(C(CC1=O)c3ccccc3)C(=C2)\C=C\c4ccccc4,1
CYP2C19_0030,COC(=O)NC(C(C(=O)C)C(=O)OC)c1ccc(Cl)cc1,1
CYP2C19_0031,COC(=O)NC(C(C(=O)C)C(=O)OCC=C)c1cccc(C)c1,1
CYP2C19_0032,COc1ccc(OC)c(c1)c2ccccc2\C=N\NS(=O)(=O)c3ccc(C)cc3,1
CYP2C19_0033,COC(=O)NC(C(C(=O)C)C(=O)OCC=C)c1ccc(F)cc1,1
CYP2C19_0034,COC1C(C)\C(=C/CCOCC=C)\c2ccccc12,1
CYP2C19_0035,COC(=O)NC(\C(=C(/C)\NCc1ccccc1)\C(=O)OC)c2ccc(Cl)cc2,1
CYP2C19_0036,CCCCCCCC1=Cc2ccccc2C(CC(=O)C)N1C(=O)OC,1
CYP2C19_0037,COC(=O)NC(C(C(=O)C)C(=O)OCC=C)c1ccc(Cl)cc1,1
CYP2C19_0038,CCCCCCC(=O)Cc1cc(OC)c(OC)cc1\C=C(\C(=O)C)/C(=O)OC,1
CYP2C19_0039,COC(=O)NC(C(C(=O)C)C(=O)OC)c1ccc2ccccc2c1,1
CYP2C19_0040,CC12CC(C)(C(CC1=O)c3ccc(F)cc3)C(=C2)\C=C\c4ccc(F)cc4,1
CYP2C19_0041,CCC12CC(CC)(C(CC1=O)c3ccccc3)C(=C2)\C=C\c4ccccc4,1
CYP2C19_0042,COC(=O)[C@@]1(CCCC1=O)C(NC(=O)O\C=C\C)c2ccccc2,1
CYP2C19_0043,CCCCCCC1=Cc2cc(OC)c(OC)cc2C(O1)C(C(=O)C)C(=O)OCC,1
CYP2C19_0044,COC(=O)NC(C(C(=O)C)C(=O)OCC=C)c1ccc2ccccc2c1,1
CYP2C19_0045,COC(=O)NC(C(C(=O)C)C(=O)OCC=C)c1ccccc1,1
CYP2C19_0046,CC1(CC=C)OC=Cc2nc3cc(Cl)c(Cl)cc3nc12,1
CYP2C19_0047,COC(=O)NC(\C(=C(/C)\NCc1ccccc1)\C(=O)OC)c2ccc(F)cc2,1
CYP2C19_0048,COc1ccc(\C=C\N(CCc2ccc(OC)c(OC)c2)C(=O)C)cc1,1
CYP2C19_0049,CC(C)(C)OC1C2C(CC(O)CC=C)C3C(C2CC(O)CC=C)C13,1
CYP2C19_0050,COc1ccc(\C=C\N(CCc2ccc(OC)c(OC)c2)C(=O)C(F)(F)F)cc1,1
CYP2C19_0051,CCCCCCCC#Cc1ccccc1C(NC(=O)OC)C(C(=O)OC)C(=O)OC,1
